state,sid,year,l_homicide,homicide,l_larceny,l_motor,population,popwt,post,cdl,effyear,treatment_date,northeast,midwest,south,west,l_police,unemployrt,poverty,l_income,l_prisoner,l_lagprisoner,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,l_exp_subsidy,l_exp_pubwelfare
New Hampshire,30,2006,-0.011392572,0.9886721,7.364923,4.7501235,1314895,1274359.0,0.0,0.0,,,1,0,0,0,5.493626,3.4,7.747538776860511,11.112657,5.362817,5.292417,6.7999344,24.19121,12.45879,52.935253,4.549469,7.048012
New Hampshire,30,2007,-0.08789945,0.91585296,7.300171,4.6592045,1310254,1274359.0,0.0,0.0,,,1,0,0,0,5.5154486,3.6,7.09824202024951,11.17128,5.4143786,5.362817,6.858212,24.416105,12.421256,51.640446,4.6001973,7.0564423
New Hampshire,30,2008,0.06469245,1.0668309,7.4386945,4.674139,1312298,1274359.0,0.0,0.0,,,1,0,0,0,5.549193,4.0,7.615572072806634,11.112642,5.3994794,5.4143786,6.876106,24.396288,12.376686,50.397926,4.6032367,7.0836773
New Hampshire,30,2009,-0.17884505,0.83623546,7.455492,4.4505744,1315419,1274359.0,0.0,0.0,,,1,0,0,0,5.54087,6.4,8.42081496466145,11.085061,5.335683,5.3994794,6.8814573,24.293932,12.295398,49.103138,4.7026663,7.2254295
New Hampshire,30,2010,-0.012426315,0.9876506,7.4382343,4.2978563,1316255,1274359.0,0.0,0.0,,,1,0,0,0,5.5661416,6.1,7.87772886,11.108066,5.3459725,5.335683,7.3676453,28.298544,11.959233,55.96127,4.790699,7.2797356
New Jersey,31,2000,1.2573286,3.5160165,7.5457015,6.029449,8219529,8530271.0,0.0,0.0,,,1,0,0,0,6.141676,3.7,7.879940565937538,11.06379,5.8926287,5.9577265,0.036267284,0.5961412,0.06802093,1.3406973,3.940823,6.783078
New Jersey,31,2001,1.3995246,4.0532722,7.540223,6.120041,8289599,8530271.0,0.0,0.0,,,1,0,0,0,6.149027,4.3,7.946753516062718,11.06285,5.8274317,5.8926287,0.038867984,0.5984246,0.06842309,1.2733909,3.9539897,6.7609315
New Jersey,31,2002,1.3957362,4.037946,7.475116,6.0541816,8395357,8530271.0,0.0,0.0,,,1,0,0,0,6.139282,5.8,8.430945819218886,11.099439,5.805795,5.8274317,0.040474754,0.60172546,0.06982431,1.226416,4.018074,6.875048
New Jersey,31,2003,1.570303,4.8081045,7.429551,6.0157323,8444076,8530271.0,0.0,0.0,,,1,0,0,0,6.1581063,5.9,8.982143220880532,11.10407,5.776612,5.805795,0.041425493,0.60830814,0.07122153,1.1915454,4.0416584,6.890759
New Jersey,31,2004,1.5282232,4.609978,7.4061947,5.8760624,8503294,8530271.0,0.0,0.0,,,1,0,0,0,6.158459,4.9,8.434825374731252,11.063556,5.7515125,5.776612,0.04364191,0.61149246,0.07354797,1.1719929,4.121923,7.240259
New Jersey,31,2005,1.5879173,4.8935466,7.38058,5.783405,8521427,8530271.0,0.0,0.0,,,1,0,0,0,6.1715136,4.5,8.661741748183726,11.167219,5.7716317,5.7515125,0.043830685,0.6039951,0.07497571,1.1602165,4.1609273,7.319316
New Jersey,31,2006,1.5880568,4.8942294,7.341826,5.6475706,8724560,8530271.0,0.0,0.0,,,1,0,0,0,6.0351343,4.6,8.490067120863403,11.206373,5.7485123,5.7716317,0.04346351,0.57762223,0.07500665,1.1225437,4.6185045,7.345981
New Jersey,31,2007,1.4803668,4.3945575,7.331407,5.5329046,8669815,8530271.0,0.0,0.0,,,1,0,0,0,6.1751523,4.2,8.370686110372597,11.060809,5.7347317,5.7485123,0.044533823,0.5710041,0.076622166,1.11804,4.7385116,7.2744317
New Jersey,31,2008,1.4684432,4.342469,7.3778043,5.451301,8658668,8530271.0,0.0,0.0,,,1,0,0,0,6.1848025,5.5,8.54714605063966,11.099408,5.7028966,5.7347317,0.0452841,0.55296034,0.07735601,1.0985523,4.7131095,7.281258
New Jersey,31,2009,1.3049833,3.6876276,7.3019423,5.188646,8650548,8530271.0,0.0,0.0,,,1,0,0,0,6.175864,9.1,9.227831577837613,11.095074,5.6815877,5.7028966,0.04785824,0.54815024,0.079775296,1.0971212,4.936141,7.34437
New Jersey,31,2010,1.4438659,4.2370443,7.2933226,5.1798654,8756104,8530271.0,0.0,0.0,,,1,0,0,0,6.1241984,9.6,9.316792034,11.059425,5.654575,5.6815877,0.04746403,1.0401201,0.07805983,1.9319894,4.95657,7.363129
New Mexico,32,2000,2.0245388,7.572617,8.086168,6.0204945,1782739,1894993.1,0.0,0.0,,,0,0,0,1,5.7213497,5.0,17.33865697670831,10.701715,5.7026196,5.68531,12.147544,39.91532,22.997086,96.79033,5.0405774,6.9460807
New Mexico,32,2001,1.7087433,5.5220175,8.053954,5.986671,1792823,1894993.1,0.0,0.0,,,0,0,0,1,5.4785976,4.9,18.220036222203753,10.616266,5.756215,5.7026196,12.205109,40.382847,22.718138,94.722404,5.258728,7.0890255
New Mexico,32,2002,2.1231635,8.357535,7.9849615,6.013506,1818718,1894993.1,0.0,0.0,,,0,0,0,1,5.7404623,5.5,18.00411058778766,10.668304,5.7969627,5.756215,12.121176,40.16296,22.193985,91.76106,5.2340846,7.209191
New Mexico,32,2003,1.8421764,6.310257,7.920194,5.97375,1838277,1894993.1,0.0,0.0,,,0,0,0,1,5.57923,6.0,17.99288137750731,10.636264,5.8245935,5.7969627,12.085502,40.235012,21.772072,89.249115,5.2667813,7.348758
New Mexico,32,2004,2.205213,9.072184,7.9356394,6.0501857,1862837,1894993.1,0.0,0.0,,,0,0,0,1,5.664456,5.8,16.968097584490753,10.72911,5.836081,5.8245935,12.008189,40.147636,21.325966,86.54493,5.3533673,7.3424907
New Mexico,32,2005,2.032134,7.630352,7.89614,6.0406027,1887200,1894993.1,0.0,0.0,,,0,0,0,1,5.6815286,5.3,18.293291649003816,10.68047,5.852742,5.836081,11.994171,40.19097,20.807705,83.75445,4.616579,7.447388
New Mexico,32,2006,1.9544835,7.0602717,7.7760706,6.166396,1954599,1894993.1,0.0,0.0,,,0,0,0,1,5.489122,4.2,17.91262555644406,10.675585,5.8279467,5.852742,11.651597,39.05205,19.983536,79.38227,4.8504405,7.2841225
New Mexico,32,2007,2.2590072,9.57358,7.768613,6.131775,1942847,1894993.1,0.0,0.0,,,0,0,0,1,5.671609,3.5,17.70906303996146,10.750278,5.8075733,5.8279467,11.766135,39.66792,19.967964,78.602585,4.856743,7.4303737
New Mexico,32,2008,2.0339706,7.6443796,7.7813234,6.013777,1962226,1894993.1,0.0,0.0,,,0,0,0,1,5.6828957,4.0,16.81034702424695,10.660431,5.787701,5.8075733,11.665884,39.262398,19.641928,76.701614,4.6879153,7.515797
New Mexico,32,2009,2.310261,10.077054,7.762339,5.801859,1964860,1894993.1,0.0,0.0,,,0,0,0,1,5.819089,6.9,18.2725486803131,10.697859,5.80447,5.787701,11.701852,39.00512,19.565668,75.50808,4.7959986,7.599327
New Mexico,32,2010,1.9413717,6.9683027,7.688362,5.5509562,2037799,1894993.1,0.0,0.0,,,0,0,0,1,5.690047,8.5,18.26907364,10.716593,5.7892694,5.80447,12.522727,41.702885,19.00261,80.07978,4.8408957,7.6754236
New York,33,2000,1.643847,5.1750393,7.524629,5.68629,18395996,18912244.0,0.0,0.0,,,1,0,0,0,6.1535053,4.5,13.408917897133701,10.851025,5.944357,5.9930105,0.73295295,1.9836001,1.3600134,4.727219,4.09521,7.6565757
New York,33,2001,1.6501856,5.2079463,7.488025,5.56817,18433370,18912244.0,0.0,0.0,,,1,0,0,0,6.1488023,4.9,13.9065184499633,10.8564,5.903624,5.944357,0.7494886,2.0134137,1.3548689,4.6673236,4.2869153,7.6742177
New York,33,2002,1.5881294,4.8945847,7.4456697,5.5414443,18571545,18912244.0,0.0,0.0,,,1,0,0,0,6.077865,6.2,14.059971854791833,10.836852,5.889202,5.903624,0.7656229,2.0296319,1.3383808,4.559319,4.2252655,7.7222996
New York,33,2003,1.6137015,5.0213633,7.423129,5.493166,18600527,18912244.0,0.0,0.0,,,1,0,0,0,5.9515657,6.4,14.518034892237194,10.834174,5.859409,5.889202,0.7739673,2.0103462,1.3213335,4.477051,4.315239,7.8152323
New York,33,2004,1.5625062,4.770763,7.420073,5.393785,18634337,18912244.0,0.0,0.0,,,1,0,0,0,6.140089,5.8,14.712216485083424,10.850075,5.8351493,5.859409,0.80211604,2.0679352,1.3222257,4.4255667,4.4577003,7.8436055
New York,33,2005,1.5443664,4.685002,7.3901963,5.2552,18655275,18912244.0,0.0,0.0,,,1,0,0,0,6.105384,5.0,13.853909953082974,10.872143,5.818088,5.8351493,0.826474,2.1039464,1.3181956,4.369,4.5177665,7.8453145
New York,33,2006,1.5657016,4.7860317,7.3398128,5.117332,19306183,18912244.0,0.0,0.0,,,1,0,0,0,6.099708,4.5,13.833770248629676,10.861822,5.792867,5.818088,0.8311949,2.1086717,1.2848371,4.223046,4.4371147,7.804154
New York,33,2007,1.4279068,4.1699615,7.320135,4.980515,19280753,18912244.0,0.0,0.0,,,1,0,0,0,6.111419,4.5,13.40588720782845,10.848716,5.7831955,5.792867,0.8478922,2.1252851,1.2993684,4.2149496,4.3545995,7.8408957
New York,33,2008,1.4592829,4.3028727,7.335342,4.861118,19428881,18912244.0,0.0,0.0,,,1,0,0,0,6.032229,5.4,13.360604761540307,10.84152,5.7385206,5.7831955,0.8637502,2.1544523,1.3131276,4.2011013,4.3334293,7.7550645
New York,33,2009,1.391486,4.0208206,7.318487,4.723828,19423896,18912244.0,0.0,0.0,,,1,0,0,0,6.0687804,8.4,13.9422029442497,10.840463,5.7108846,5.7385206,0.8742427,2.1707437,1.320806,4.173205,4.3269057,7.7693744
New York,33,2010,1.5009911,4.486133,7.3173423,4.6620126,19303930,18912244.0,0.0,0.0,,,1,0,0,0,6.068438,8.4,14.05340778,10.816292,5.6818595,5.7108846,0.863363,2.1881037,1.3190475,4.4064965,4.4034624,7.851352
North Carolina,34,2000,1.9718138,7.1836944,8.00167,5.7810917,7795432,8533450.0,0.0,0.0,,,0,0,1,0,5.847395,3.7,11.98617344106138,10.789608,6.002635,6.0083084,0.009172038,0.6284706,0.010493325,1.0400321,4.4061065,6.8528
North Carolina,34,2001,1.851024,6.3663354,8.003298,5.738876,7932350,8533450.0,0.0,0.0,,,0,0,1,0,5.85334,5.6,12.161099800185317,10.75786,5.9993005,6.002635,0.010501302,0.632549,0.010110497,0.9793063,4.4137855,6.869812
North Carolina,34,2002,1.9162961,6.795741,7.952838,5.7312775,8063874,8533450.0,0.0,0.0,,,0,0,1,0,5.844681,6.6,13.12549030403997,10.697723,6.008083,5.9993005,0.011185691,0.6331448,0.010503637,0.92773026,4.4103622,6.9363956
North Carolina,34,2003,1.8263623,6.2112503,7.954667,5.7994094,8146508,8533450.0,0.0,0.0,,,0,0,1,0,5.85601,6.5,13.726298433635614,10.696344,6.0209155,6.008083,0.01209107,0.64021295,0.010372543,0.8914863,4.2962084,7.0358067
North Carolina,34,2004,1.8614205,6.432868,7.9181294,5.787925,8270028,8533450.0,0.0,0.0,,,0,0,1,0,5.8793263,5.5,14.19546584364648,10.746046,6.060204,6.0209155,0.013264768,0.6558261,0.012019306,0.8611942,5.043514,7.113396
North Carolina,34,2005,1.9394815,6.955144,7.8741994,5.824335,8411041,8533450.0,0.0,0.0,,,0,0,1,0,5.8812127,5.2,14.829222684802035,10.757264,6.0692315,6.060204,0.01415996,0.643654,0.011841578,0.82709146,3.5480068,7.1896114
North Carolina,34,2006,1.8078319,6.0972133,7.848536,5.827912,8856505,8533450.0,0.0,0.0,,,0,0,1,0,5.8473353,4.8,14.18871213870483,10.669792,6.0472918,6.0692315,0.013684857,0.62018824,0.0127364015,0.7743348,3.5214288,7.1050177
North Carolina,34,2007,1.8880756,6.6066422,7.879971,5.758174,8869861,8533450.0,0.0,0.0,,,0,0,1,0,5.8445234,4.7,14.170086769116224,10.7311,6.0593076,6.0472918,0.012886335,0.5990511,0.013810814,0.7791892,3.6283414,7.0794168
North Carolina,34,2008,1.9013771,6.695108,7.8610396,5.689466,9036449,8533450.0,0.0,0.0,,,0,0,1,0,5.8705144,6.4,14.407008770812519,10.679895,6.0797486,6.0593076,0.01316889,0.580571,0.014596442,0.7666839,3.699438,7.079187
North Carolina,34,2009,1.6874874,5.4058805,7.777802,5.39631,9045705,8533450.0,0.0,0.0,,,0,0,1,0,5.8797107,10.8,16.30677763645841,10.659562,6.0882535,6.0797486,0.013575504,0.57321125,0.015753333,0.7767664,3.739474,7.1387954
North Carolina,34,2010,1.6178561,5.0422688,7.6963797,5.267641,9440195,8533450.0,0.0,0.0,,,0,0,1,0,5.8492494,10.2,15.8019829,10.686316,6.051969,6.0882535,0.014215808,0.51363343,0.016821686,0.81866956,3.954867,7.097897
North Dakota,35,2000,-0.43594417,0.64665383,7.4917407,5.071418,618569,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.4809313,2.9,10.477246677411896,10.727115,5.158767,5.0027146,15.899601,103.493706,29.083094,223.81044,4.110588,7.0200744
North Dakota,35,2001,0.13632226,1.1460512,7.5477057,5.180669,610793,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.498955,2.8,11.540407306567037,10.693762,5.211496,5.158767,16.553398,105.71568,29.281443,222.81967,4.361614,7.098627
North Dakota,35,2002,-0.19925244,0.81934303,7.541499,5.1169047,610245,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.532145,3.5,11.245483371432785,10.6890545,5.205225,5.211496,16.98072,106.27895,29.170416,219.0848,4.197842,7.1276965
North Dakota,35,2003,0.39018902,1.47726,7.4354815,5.175827,609236,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.5511584,3.6,10.679441136111457,10.776996,5.3150244,5.205225,17.430027,106.7972,29.039322,215.85379,4.3081727,7.1444902
North Dakota,35,2004,0.27165946,1.3121401,7.3529477,5.034901,609691,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.5786886,3.5,11.091684148199661,10.720422,5.382894,5.3150244,17.762932,106.16444,28.855272,212.75876,4.3984103,7.164873
North Dakota,35,2005,0.6772,1.9683586,7.3754683,5.170507,609645,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.564411,3.4,11.578541610281393,10.760495,5.425749,5.382894,18.15253,105.71365,28.784784,209.99942,4.320759,7.137058
North Dakota,35,2006,0.22962229,1.2581247,7.323442,5.1265287,635867,625979.44,0.0,0.0,2007.0,2007.0,0,1,0,0,5.539745,3.2,11.175135680889243,10.700725,5.3676243,5.425749,17.739716,100.77878,27.718061,198.59499,4.2518644,7.087545
North Dakota,35,2007,0.7863455,2.1953588,7.3058085,5.031775,637709,625979.44,0.0,0.41369864,2007.0,2007.0,0,1,0,0,5.5642676,3.2,11.328364504813324,10.812532,5.402879,5.3676243,17.967129,99.744865,27.730673,195.77267,4.585439,7.060342
North Dakota,35,2008,-0.24469057,0.78294677,7.328635,4.950486,638613,625979.44,1.0,1.0,2007.0,2007.0,0,1,0,0,5.5682454,3.3,11.063664535485497,10.8249445,5.426569,5.402879,18.138998,98.83169,27.675604,192.75978,5.338515,7.1117754
North Dakota,35,2009,0.6290384,1.875806,7.3004384,4.960868,639725,625979.44,1.0,1.0,2007.0,2007.0,0,1,0,0,5.6028943,4.3,11.397241001993045,10.837658,5.447975,5.426569,18.179531,97.902695,27.656414,189.67166,5.340745,7.173224
North Dakota,35,2010,0.40694466,1.502221,7.2170873,4.8601284,665681,625979.44,1.0,1.0,2007.0,2007.0,0,1,0,0,5.6218805,3.8,11.91035947,10.847004,5.4088755,5.447975,17.663715,95.53991,25.956726,177.28267,5.458575,7.126745
Ohio,36,2000,1.3301022,3.78143,7.8834934,5.8666043,11054019,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.6971245,4.0,9.846020709752715,10.904028,6.0273805,6.030991,0.22173835,1.6225592,0.352451,3.2313948,5.0303497,6.944952
Ohio,36,2001,1.4064639,4.081497,7.8908153,5.943644,11074368,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.681623,4.4,10.335921652594532,10.84856,6.0134244,6.0273805,0.231336,1.6498188,0.34938335,3.1602616,4.9849353,7.0553336
Ohio,36,2002,1.5537809,4.7293177,7.855874,5.9520016,11122112,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.7113857,5.7,10.321331056547534,10.853812,6.017151,6.0134244,0.2367536,1.6561962,0.3459055,3.0911756,5.130757,7.1339273
Ohio,36,2003,1.5526478,4.723962,7.8348184,5.9090886,11134722,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.647626,6.2,10.74964422102321,10.851122,5.9968185,6.017151,0.23437496,1.6539434,0.33424273,3.0185487,5.062597,7.1954913
Ohio,36,2004,1.5121714,4.5365705,7.8358927,5.898413,11153800,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.526451,6.2,11.77788735677527,10.81372,5.995732,5.9968185,0.23748857,1.6683013,0.33808208,2.9823468,5.088425,7.2465262
Ohio,36,2005,1.6655953,5.2888207,7.8246226,5.9182224,11155606,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.630436,5.9,12.93001025672653,10.807057,6.0186906,5.995732,0.23754872,1.6508023,0.33636004,2.9443133,5.1565924,7.271297
Ohio,36,2006,1.5466979,4.6959376,7.8092937,5.802034,11478006,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.552748,5.5,12.857529434990711,10.812471,6.05994,6.0186906,0.2365045,1.6028132,0.32970884,2.8545725,5.1556897,7.3198147
Ohio,36,2007,1.5292437,4.6146855,7.745167,5.6860275,11463403,11286245.0,0.0,0.0,2008.0,2008.0,0,1,0,0,5.5983834,5.6,12.724188445612528,10.851877,6.092548,6.05994,0.24319132,1.5903218,0.34126866,2.8674295,5.172662,7.313334
Ohio,36,2008,1.5690676,4.8021684,7.7310443,5.5233083,11473983,11286245.0,0.0,0.3068493,2008.0,2008.0,0,1,0,0,5.614091,6.6,12.9799216191971,10.769074,6.110275,6.092548,0.2437253,1.5670583,0.34372544,2.8583536,5.321383,7.2600265
Ohio,36,2009,1.5212379,4.5778885,7.682361,5.282394,11511858,11286245.0,1.0,1.0,2008.0,2008.0,0,1,0,0,5.5562005,10.4,14.76119667216187,10.750128,6.1054306,6.110275,0.2451559,1.5510789,0.34980452,2.8645246,5.3238316,7.283579
Ohio,36,2010,1.4181559,4.1294985,7.6688366,5.210619,11526823,11286245.0,1.0,1.0,2008.0,2008.0,0,1,0,0,5.4922338,10.4,14.44098691,10.738417,6.106183,6.1054306,0.21985243,1.5554676,0.33824584,2.9980333,5.269005,7.2893553
Oklahoma,37,2000,1.6959662,5.451911,7.9652705,5.913209,3338279,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.738921,3.1,13.991670558392514,10.622863,6.543048,6.50256,0.14417608,5.6077995,0.30015466,12.223813,4.1272883,5.8461146
Oklahoma,37,2001,1.7095091,5.526248,7.9459,5.928142,3347660,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7540765,3.7,14.566323939707138,10.6886215,6.5227914,6.543048,0.147745,5.6762037,0.29982138,12.033869,4.1420245,6.917304
Oklahoma,37,2002,1.5734329,4.8231773,7.9944563,5.9346933,3379515,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.746876,4.8,14.756111453862463,10.696163,6.509891,6.5227914,0.15215202,5.7282186,0.30288368,11.810778,4.2204103,7.046296
Oklahoma,37,2003,1.802459,6.064542,8.020982,5.9440513,3396794,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7324743,5.6,14.828747342346931,10.658693,6.5100193,6.509891,0.1512014,5.7419734,0.30413973,11.606915,4.245235,7.010802
Oklahoma,37,2004,1.6958038,5.4510255,7.9956126,5.9394484,3412202,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7240314,5.0,14.202558934084209,10.730422,6.527081,6.5100193,0.15139784,5.7219357,0.30042183,11.418873,4.235271,7.08679
Oklahoma,37,2005,1.6949445,5.446344,7.912905,6.00348,3433496,3490586.0,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7655697,4.5,16.368913783502297,10.646472,6.6553555,6.527081,0.15325488,5.732641,0.30062655,11.30227,4.240516,7.1123686
Oklahoma,37,2006,1.7598103,5.811335,7.735001,5.927742,3579212,3490586.0,0.0,0.16164383,2006.0,2006.0,0,0,1,0,5.7280135,4.0,16.112177764267667,10.645401,6.597427,6.6553555,0.15156968,5.5219417,0.2953164,10.84912,4.362879,7.1228595
Oklahoma,37,2007,1.830082,6.2343984,7.720065,5.9366093,3576929,3490586.0,1.0,1.0,2006.0,2006.0,0,0,1,0,5.7524548,4.3,15.45781311286861,10.7242365,6.5829372,6.597427,0.1576492,5.541765,0.29757372,10.913244,4.441129,7.1725135
Oklahoma,37,2008,1.7713466,5.878764,7.7024527,5.7139354,3606200,3490586.0,1.0,1.0,2006.0,2006.0,0,0,1,0,5.7694607,3.9,15.369003383062504,10.751371,6.5753675,6.5829372,0.16002995,5.4594865,0.302895,10.871361,4.5063114,7.210769
Oklahoma,37,2009,1.8690081,6.4818635,7.7500305,5.6695743,3610073,3490586.0,1.0,1.0,2006.0,2006.0,0,0,1,0,5.8050146,6.4,15.947350649141997,10.750107,6.5946927,6.5753675,0.163487,5.4125776,0.3078885,10.925208,4.6442313,7.272662
Oklahoma,37,2010,1.6577432,5.247455,7.680259,5.613906,3716087,3490586.0,1.0,1.0,2006.0,2006.0,0,0,1,0,5.7492633,6.8,15.77866718,10.678215,6.560241,6.5946927,0.1755341,5.42969,0.31395927,11.276942,4.697102,7.2837844
Oregon,38,2000,0.73876995,2.093359,8.136244,6.0322185,3343908,3581658.2,0.0,0.0,,,0,0,0,1,5.4397697,5.1,10.804124993869449,10.893196,5.7569957,5.694851,2.7448123,19.38594,5.0559406,43.240574,4.8100667,7.048711
Oregon,38,2001,0.90582275,2.4739666,8.195222,6.080222,3395357,3581658.2,0.0,0.0,,,0,0,0,1,5.4343176,6.4,11.271450984388387,10.836223,5.8172517,5.7569957,2.786776,19.298178,4.9540005,41.700386,4.8423066,7.0964303
Oregon,38,2002,0.737403,2.0904994,8.146985,6.173306,3444153,3581658.2,0.0,0.0,,,0,0,0,1,5.4069815,7.6,11.502305501526791,10.8329315,5.860457,5.8172517,2.8433697,19.227892,4.885526,40.28735,4.7570596,7.213205
Oregon,38,2003,0.66921896,1.9527116,8.164165,6.300536,3482337,3581658.2,0.0,0.0,,,0,0,0,1,5.3727694,8.1,12.154280300843945,10.806916,5.900249,5.860457,2.9111772,19.210546,4.8260407,39.11853,5.1264696,7.169631
Oregon,38,2004,0.9405381,2.5613594,8.118049,6.2681446,3513759,3581658.2,0.0,0.0,,,0,0,0,1,5.2834773,7.3,13.154345531381065,10.7646675,5.927412,5.900249,2.9758444,19.091377,4.7990203,38.12211,4.74792,7.0523357
Oregon,38,2005,0.8096504,2.2471223,8.065559,6.2935133,3560109,3581658.2,0.0,0.0,,,0,0,0,1,5.34413,6.2,13.969179033563298,10.806065,5.931454,5.927412,3.0210872,18.926498,4.752186,37.00311,4.7261796,7.091376
Oregon,38,2006,0.8662141,2.3778913,7.8902664,5.9766946,3700758,3581658.2,0.0,0.0,,,0,0,0,1,5.3076615,5.4,13.169139943762872,10.83809,5.9145393,5.931454,2.9964943,18.291983,4.6126227,35.073517,4.742557,7.0541
Oregon,38,2007,0.6959896,2.005693,7.8520293,5.9789877,3689498,3581658.2,0.0,0.0,,,0,0,0,1,5.6044626,5.2,12.919020419580116,10.874759,5.935016,5.9145393,3.0680597,18.290157,4.682209,34.75733,4.7029963,7.0017385
Oregon,38,2008,0.82217807,2.2754505,7.8158197,5.7179084,3735524,3581658.2,0.0,0.0,,,0,0,0,1,5.586361,6.4,13.424488773194874,10.8663,5.9381976,5.935016,3.075017,17.971775,4.642294,33.967308,4.4543467,7.063777
Oregon,38,2009,0.85903895,2.3608906,7.732861,5.58974,3727407,3581658.2,0.0,0.0,,,0,0,0,1,5.614782,11.2,14.401781184614398,10.817957,5.956894,5.9381976,3.1320164,17.878086,4.666622,33.621605,4.753205,7.2026734
Oregon,38,2010,0.8718449,2.3913186,7.733257,5.4561396,3805432,3581658.2,0.0,0.0,,,0,0,0,1,5.590638,10.6,14.32751919,10.830243,5.9087977,5.956894,3.2745297,18.220192,4.568811,32.71752,4.941814,7.2621126
Pennsylvania,39,2000,1.6255342,5.0811324,7.552987,5.7255383,11847753,12172547.0,0.0,0.0,,,1,0,0,0,5.421956,4.2,9.587708319037374,10.885566,5.739806,5.718759,0.038403906,0.47389576,0.06123524,1.0487474,4.8288035,7.2538676
Pennsylvania,39,2001,1.7032735,5.491896,7.5412593,5.708034,11853829,12172547.0,0.0,0.0,,,1,0,0,0,5.361108,4.8,10.17343847291875,10.888763,5.7717357,5.739806,0.0398521,0.47961718,0.06250301,1.0307218,4.8043456,7.3556533
Pennsylvania,39,2002,1.6572351,5.2447896,7.4875045,5.6197867,11897522,12172547.0,0.0,0.0,,,1,0,0,0,5.467559,5.6,10.174454815044678,10.849454,5.821911,5.7717357,0.041227072,0.48378983,0.06436635,1.0123369,4.8093085,7.3396983
Pennsylvania,39,2003,1.6913738,5.4269314,7.489384,5.6365952,11922023,12172547.0,0.0,0.0,,,1,0,0,0,5.4313593,5.7,10.731467302151657,10.83756,5.8376684,5.821911,0.042274706,0.48083282,0.065509014,0.9954686,4.8859987,7.3771114
Pennsylvania,39,2004,1.6929965,5.435745,7.490685,5.556766,11957883,12172547.0,0.0,0.0,,,1,0,0,0,5.4198384,5.5,11.387667867297246,10.837834,5.8364487,5.8376684,0.042256642,0.48169062,0.06760394,0.9735419,4.9038477,7.389626
Pennsylvania,39,2005,1.8422889,6.310967,7.49225,5.5027933,11979147,12172547.0,0.0,0.0,,,1,0,0,0,5.435243,5.0,11.827920635751443,10.853407,5.8686795,5.8364487,0.04254059,0.48086897,0.06717507,0.9421205,4.98465,7.5023623
Pennsylvania,39,2006,1.7951869,6.0206,7.4663424,5.474946,12440621,12172547.0,0.0,0.0,,,1,0,0,0,5.4096346,4.7,11.597958011903103,10.867101,5.877375,5.8686795,0.041396648,0.4658208,0.06621856,0.8783484,5.005511,7.4117627
Pennsylvania,39,2007,1.7795116,5.926961,7.441068,5.3650694,12400959,12172547.0,0.0,0.0,,,1,0,0,0,5.4745626,4.3,11.231970043607111,10.838286,5.915364,5.877375,0.04164194,0.4613111,0.06605134,0.8569821,5.0553145,7.392479
Pennsylvania,39,2008,1.7392377,5.6930017,7.4756136,5.1989884,12418756,12172547.0,0.0,0.0,,,1,0,0,0,5.475121,5.5,11.710029571399904,10.859999,5.9840283,5.915364,0.041888252,0.45849198,0.06640762,0.83638006,5.0694747,7.3473926
Pennsylvania,39,2009,1.6686417,5.304957,7.3991127,4.9585485,12516596,12172547.0,0.0,0.0,,,1,0,0,0,5.4626746,8.2,12.122680958944429,10.798902,6.0183167,5.9840283,0.041936323,0.45015433,0.066351905,0.8088461,5.0977483,7.402974
Pennsylvania,39,2010,1.6464205,5.1883745,7.3855085,4.8800426,12662926,12172547.0,0.0,0.0,,,1,0,0,0,5.450475,9.0,12.35017878,10.788494,6.0034804,6.0183167,0.048566975,0.48380604,0.06841231,0.8014972,5.099511,7.4422183
Rhode Island,40,2000,1.4946193,4.457639,7.6884804,6.1358,1009503,1042039.56,0.0,0.0,,,1,0,0,0,5.731941,4.2,10.537660611211654,10.886053,5.785383,5.7140055,9.563122,17.548635,15.706442,38.779972,5.4605937,7.28525
Rhode Island,40,2001,1.3410739,3.823147,7.7580996,6.2032685,1020102,1042039.56,0.0,0.0,,,1,0,0,0,5.706945,4.5,10.499832369704205,10.938627,5.7611494,5.785383,9.6707,17.504818,15.368855,37.88131,5.4764237,7.427814
